plot,type,year,month,value
SEKI_04,ppt,1945,7,8.079999924
SEKI_04,ppt,1945,8,24.86499977
SEKI_04,ppt,1945,9,11.39599991
SEKI_04,ppt,1945,10,184.6369934
SEKI_04,ppt,1945,11,64.48899841
SEKI_04,ppt,1945,12,337.8080139
SEKI_04,ppt,1946,1,34.68500137
SEKI_04,ppt,1946,2,68.42700195
SEKI_04,ppt,1946,3,191.9600067
SEKI_04,ppt,1946,4,18.19300079
SEKI_04,ppt,1946,5,29.34000015
SEKI_04,ppt,1946,6,0
SEKI_04,ppt,1946,7,28.88999939
SEKI_04,ppt,1946,8,14.14400005
SEKI_04,ppt,1946,9,10.25300026
SEKI_04,ppt,1946,10,104.2639999
SEKI_04,ppt,1946,11,273.5809937
SEKI_04,ppt,1946,12,154.5829926
SEKI_04,ppt,1947,1,31.04100037
SEKI_04,ppt,1947,2,50.4109993
SEKI_04,ppt,1947,3,99.39800262
SEKI_04,ppt,1947,4,80.24500275
SEKI_04,ppt,1947,5,22.47500038
SEKI_04,ppt,1947,6,4.043000221
SEKI_04,ppt,1947,7,0
SEKI_04,ppt,1947,8,2.187000036
SEKI_04,ppt,1947,9,13.00899982
SEKI_04,ppt,1947,10,36.85300064
SEKI_04,ppt,1947,11,29.11800003
SEKI_04,ppt,1947,12,25.55500031
SEKI_04,ppt,1948,1,18.84199905
SEKI_04,ppt,1948,2,83.5739975
SEKI_04,ppt,1948,3,185.0970001
SEKI_04,ppt,1948,4,203.1569977
SEKI_04,ppt,1948,5,30.58799934
SEKI_04,ppt,1948,6,33.74499893
SEKI_04,ppt,1948,7,0
SEKI_04,ppt,1948,8,0
SEKI_04,ppt,1948,9,9.333999634
SEKI_04,ppt,1948,10,49.95100021
SEKI_04,ppt,1948,11,0.870999992
SEKI_04,ppt,1948,12,143.2810059
SEKI_04,ppt,1949,1,108.7279968
SEKI_04,ppt,1949,2,35.98699951
SEKI_04,ppt,1949,3,214.397995
SEKI_04,ppt,1949,4,30.40999985
SEKI_04,ppt,1949,5,66.50499725
SEKI_04,ppt,1949,6,3.207999945
SEKI_04,ppt,1949,7,7.498000145
SEKI_04,ppt,1949,8,7.737999916
SEKI_04,ppt,1949,9,6.451000214
SEKI_04,ppt,1949,10,20.09300041
SEKI_04,ppt,1949,11,147.9420013
SEKI_04,ppt,1949,12,121.8590012
SEKI_04,ppt,1950,1,172.8350067
SEKI_04,ppt,1950,2,154.8730011
SEKI_04,ppt,1950,3,58.48500061
SEKI_04,ppt,1950,4,92.18699646
SEKI_04,ppt,1950,5,1.891000032
SEKI_04,ppt,1950,6,0
SEKI_04,ppt,1950,7,15.63599968
SEKI_04,ppt,1950,8,2.414999962
SEKI_04,ppt,1950,9,42.32099915
SEKI_04,ppt,1950,10,68.76999664
SEKI_04,ppt,1950,11,395.4309998
SEKI_04,ppt,1950,12,259.678009
SEKI_04,ppt,1951,1,79.7559967
SEKI_04,ppt,1951,2,27.60199928
SEKI_04,ppt,1951,3,32.1609993
SEKI_04,ppt,1951,4,90.28900146
SEKI_04,ppt,1951,5,39.68500137
SEKI_04,ppt,1951,6,11.14099979
SEKI_04,ppt,1951,7,18.68700027
SEKI_04,ppt,1951,8,6.69299984
SEKI_04,ppt,1951,9,0.331999987
SEKI_04,ppt,1951,10,55.31900024
SEKI_04,ppt,1951,11,150.8150024
SEKI_04,ppt,1951,12,338.4909973
SEKI_04,ppt,1952,1,394.4460144
SEKI_04,ppt,1952,2,65.09700012
SEKI_04,ppt,1952,3,363.0750122
SEKI_04,ppt,1952,4,97.45800018
SEKI_04,ppt,1952,5,0
SEKI_04,ppt,1952,6,10.82299995
SEKI_04,ppt,1952,7,31.58799934
SEKI_04,ppt,1952,8,0
SEKI_04,ppt,1952,9,8.074999809
SEKI_04,ppt,1952,10,15.11600018
SEKI_04,ppt,1952,11,91.84600067
SEKI_04,ppt,1952,12,209.8800049
SEKI_04,ppt,1953,1,139.9230042
SEKI_04,ppt,1953,2,6.22300005
SEKI_04,ppt,1953,3,63.24900055
SEKI_04,ppt,1953,4,60.74200058
SEKI_04,ppt,1953,5,138.6860046
SEKI_04,ppt,1953,6,17.39699936
SEKI_04,ppt,1953,7,19.0720005
SEKI_04,ppt,1953,8,3.776000023
SEKI_04,ppt,1953,9,0
SEKI_04,ppt,1953,10,45.13299942
SEKI_04,ppt,1953,11,42.58499908
SEKI_04,ppt,1953,12,75.95300293
SEKI_04,ppt,1954,1,246.7649994
SEKI_04,ppt,1954,2,173.5269928
SEKI_04,ppt,1954,3,246.2380066
SEKI_04,ppt,1954,4,43.80799866
SEKI_04,ppt,1954,5,21.45700073
SEKI_04,ppt,1954,6,15.76299953
SEKI_04,ppt,1954,7,12.87699986
SEKI_04,ppt,1954,8,0
SEKI_04,ppt,1954,9,11.70699978
SEKI_04,ppt,1954,10,4.702000141
SEKI_04,ppt,1954,11,123.6760025
SEKI_04,ppt,1954,12,97.02300262
SEKI_04,ppt,1955,1,216.0570068
SEKI_04,ppt,1955,2,102.0410004
SEKI_04,ppt,1955,3,21.48200035
SEKI_04,ppt,1955,4,57.8429985
SEKI_04,ppt,1955,5,84.59600067
SEKI_04,ppt,1955,6,8.821000099
SEKI_04,ppt,1955,7,21.6779995
SEKI_04,ppt,1955,8,21.86899948
SEKI_04,ppt,1955,9,35.83399963
SEKI_04,ppt,1955,10,0
SEKI_04,ppt,1955,11,89.58699799
SEKI_04,ppt,1955,12,498.1029968
SEKI_04,ppt,1956,1,193.4129944
SEKI_04,ppt,1956,2,29.52400017
SEKI_04,ppt,1956,3,0.055
SEKI_04,ppt,1956,4,191.6179962
SEKI_04,ppt,1956,5,80.23999786
SEKI_04,ppt,1956,6,2.579999924
SEKI_04,ppt,1956,7,35.63999939
SEKI_04,ppt,1956,8,0
SEKI_04,ppt,1956,9,13.70699978
SEKI_04,ppt,1956,10,47.18299866
SEKI_04,ppt,1956,11,7.342999935
SEKI_04,ppt,1956,12,24.48800087
SEKI_04,ppt,1957,1,135.4750061
SEKI_04,ppt,1957,2,100.012001
SEKI_04,ppt,1957,3,86.17900085
SEKI_04,ppt,1957,4,79.59300232
SEKI_04,ppt,1957,5,145.9830017
SEKI_04,ppt,1957,6,6.227000237
SEKI_04,ppt,1957,7,1.529000044
SEKI_04,ppt,1957,8,0.922999978
SEKI_04,ppt,1957,9,7.572999954
SEKI_04,ppt,1957,10,68.65200043
SEKI_04,ppt,1957,11,60.0320015
SEKI_04,ppt,1957,12,100.1780014
SEKI_04,ppt,1958,1,91.90499878
SEKI_04,ppt,1958,2,168.9129944
SEKI_04,ppt,1958,3,214.5420074
SEKI_04,ppt,1958,4,100.0670013
SEKI_04,ppt,1958,5,35.51699829
SEKI_04,ppt,1958,6,17.55500031
SEKI_04,ppt,1958,7,3.97300005
SEKI_04,ppt,1958,8,15.64799976
SEKI_04,ppt,1958,9,27.86700058
SEKI_04,ppt,1958,10,5.104000092
SEKI_04,ppt,1958,11,32.67300034
SEKI_04,ppt,1958,12,21.38100052
SEKI_04,ppt,1959,1,68.2539978
SEKI_04,ppt,1959,2,211.6369934
SEKI_04,ppt,1959,3,10.20300007
SEKI_04,ppt,1959,4,23.06299973
SEKI_04,ppt,1959,5,32.6629982
SEKI_04,ppt,1959,6,0
SEKI_04,ppt,1959,7,13.3039999
SEKI_04,ppt,1959,8,2.45600009
SEKI_04,ppt,1959,9,83.43900299
SEKI_04,ppt,1959,10,5.532000065
SEKI_04,ppt,1959,11,0
SEKI_04,ppt,1959,12,12.04199982
SEKI_04,ppt,1960,1,87.87999725
SEKI_04,ppt,1960,2,115.822998
SEKI_04,ppt,1960,3,46.64300156
SEKI_04,ppt,1960,4,39.06000137
SEKI_04,ppt,1960,5,9.369000435
SEKI_04,ppt,1960,6,0
SEKI_04,ppt,1960,7,13.61999989
SEKI_04,ppt,1960,8,0
SEKI_04,ppt,1960,9,10.87300014
SEKI_04,ppt,1960,10,26.8029995
SEKI_04,ppt,1960,11,158.7640076
SEKI_04,ppt,1960,12,60.7879982
SEKI_04,ppt,1961,1,16.62000084
SEKI_04,ppt,1961,2,16.11199951
SEKI_04,ppt,1961,3,55.66500092
SEKI_04,ppt,1961,4,27.29899979
SEKI_04,ppt,1961,5,27.00699997
SEKI_04,ppt,1961,6,13.68099976
SEKI_04,ppt,1961,7,14.32900047
SEKI_04,ppt,1961,8,34.74399948
SEKI_04,ppt,1961,9,12.05900002
SEKI_04,ppt,1961,10,32.69400024
SEKI_04,ppt,1961,11,96.1780014
SEKI_04,ppt,1961,12,62.08200073
SEKI_04,ppt,1962,1,93.47399902
SEKI_04,ppt,1962,2,357.3649902
SEKI_04,ppt,1962,3,106.2229996
SEKI_04,ppt,1962,4,1.093000054
SEKI_04,ppt,1962,5,133.8119965
SEKI_04,ppt,1962,6,16.96899986
SEKI_04,ppt,1962,7,17.22699928
SEKI_04,ppt,1962,8,0
SEKI_04,ppt,1962,9,29.67900085
SEKI_04,ppt,1962,10,16.80800056
SEKI_04,ppt,1962,11,16.45199966
SEKI_04,ppt,1962,12,2.638999939
SEKI_04,ppt,1963,1,153.7420044
SEKI_04,ppt,1963,2,369.4840088
SEKI_04,ppt,1963,3,206.003006
SEKI_04,ppt,1963,4,184.576004
SEKI_04,ppt,1963,5,62.38100052
SEKI_04,ppt,1963,6,65.83599854
SEKI_04,ppt,1963,7,0
SEKI_04,ppt,1963,8,15.99499989
SEKI_04,ppt,1963,9,45.29800034
SEKI_04,ppt,1963,10,47.27799988
SEKI_04,ppt,1963,11,99.80999756
SEKI_04,ppt,1963,12,19.03800011
SEKI_04,ppt,1964,1,91.15599823
SEKI_04,ppt,1964,2,13.43000031
SEKI_04,ppt,1964,3,85.77899933
SEKI_04,ppt,1964,4,77.34600067
SEKI_04,ppt,1964,5,78.27100372
SEKI_04,ppt,1964,6,9.626999855
SEKI_04,ppt,1964,7,8.015999794
SEKI_04,ppt,1964,8,10.99199963
SEKI_04,ppt,1964,9,0
SEKI_04,ppt,1964,10,35.85800171
SEKI_04,ppt,1964,11,160.6750031
SEKI_04,ppt,1964,12,386.6279907
SEKI_04,ppt,1965,1,174.5079956
SEKI_04,ppt,1965,2,55.88700104
SEKI_04,ppt,1965,3,56.36500168
SEKI_04,ppt,1965,4,153.2720032
SEKI_04,ppt,1965,5,48.24100113
SEKI_04,ppt,1965,6,26.03899956
SEKI_04,ppt,1965,7,15.2670002
SEKI_04,ppt,1965,8,31.40500069
SEKI_04,ppt,1965,9,8.135000229
SEKI_04,ppt,1965,10,0
SEKI_04,ppt,1965,11,289.04599
SEKI_04,ppt,1965,12,174.8500061
SEKI_04,ppt,1966,1,44.75299835
SEKI_04,ppt,1966,2,59.55199814
SEKI_04,ppt,1966,3,11.01099968
SEKI_04,ppt,1966,4,36.1629982
SEKI_04,ppt,1966,5,9.694999695
SEKI_04,ppt,1966,6,2.227999926
SEKI_04,ppt,1966,7,2.586999893
SEKI_04,ppt,1966,8,7.764999866
SEKI_04,ppt,1966,9,20.91600037
SEKI_04,ppt,1966,10,0
SEKI_04,ppt,1966,11,132.6959991
SEKI_04,ppt,1966,12,488.5589905
SEKI_04,ppt,1967,1,273.4700012
SEKI_04,ppt,1967,2,55.94200134
SEKI_04,ppt,1967,3,268.3359985
SEKI_04,ppt,1967,4,220.1569977
SEKI_04,ppt,1967,5,23.25600052
SEKI_04,ppt,1967,6,10.61299992
SEKI_04,ppt,1967,7,33.39300156
SEKI_04,ppt,1967,8,16.25
SEKI_04,ppt,1967,9,92.45899963
SEKI_04,ppt,1967,10,0.323000014
SEKI_04,ppt,1967,11,67.89199829
SEKI_04,ppt,1967,12,143.9559937
SEKI_04,ppt,1968,1,41.76200104
SEKI_04,ppt,1968,2,26.96999931
SEKI_04,ppt,1968,3,60.44300079
SEKI_04,ppt,1968,4,38.06200027
SEKI_04,ppt,1968,5,18.64599991
SEKI_04,ppt,1968,6,15.40100002
SEKI_04,ppt,1968,7,25.45499992
SEKI_04,ppt,1968,8,13.26599979
SEKI_04,ppt,1968,9,0
SEKI_04,ppt,1968,10,39.60599899
SEKI_04,ppt,1968,11,70.66699982
SEKI_04,ppt,1968,12,148.8600006
SEKI_04,ppt,1969,1,541.8839722
SEKI_04,ppt,1969,2,318.1369934
SEKI_04,ppt,1969,3,128.0249939
SEKI_04,ppt,1969,4,57.85900116
SEKI_04,ppt,1969,5,28.64900017
SEKI_04,ppt,1969,6,61.1609993
SEKI_04,ppt,1969,7,19.9279995
SEKI_04,ppt,1969,8,4.717999935
SEKI_04,ppt,1969,9,4.505000114
SEKI_04,ppt,1969,10,49.59600067
SEKI_04,ppt,1969,11,15.2130003
SEKI_04,ppt,1969,12,106.8270035
SEKI_04,ppt,1970,1,240.6779938
SEKI_04,ppt,1970,2,34.52099991
SEKI_04,ppt,1970,3,52.86899948
SEKI_04,ppt,1970,4,51.01900101
SEKI_04,ppt,1970,5,0
SEKI_04,ppt,1970,6,13.26500034
SEKI_04,ppt,1970,7,27.5189991
SEKI_04,ppt,1970,8,10.64500046
SEKI_04,ppt,1970,9,0
SEKI_04,ppt,1970,10,5.699999809
SEKI_04,ppt,1970,11,228.7180023
SEKI_04,ppt,1970,12,171.4420013
SEKI_04,ppt,1971,1,79.0510025
SEKI_04,ppt,1971,2,34.64099884
SEKI_04,ppt,1971,3,58.40200043
SEKI_04,ppt,1971,4,68.43699646
SEKI_04,ppt,1971,5,112.5400009
SEKI_04,ppt,1971,6,0
SEKI_04,ppt,1971,7,20.80900002
SEKI_04,ppt,1971,8,13.69799995
SEKI_04,ppt,1971,9,6.813000202
SEKI_04,ppt,1971,10,57.71500015
SEKI_04,ppt,1971,11,97.77200317
SEKI_04,ppt,1971,12,332.1679993
SEKI_04,ppt,1972,1,28.88199997
SEKI_04,ppt,1972,2,14.60599995
SEKI_04,ppt,1972,3,0
SEKI_04,ppt,1972,4,53.77000046
SEKI_04,ppt,1972,5,18.01300049
SEKI_04,ppt,1972,6,37.75
SEKI_04,ppt,1972,7,2.00999999
SEKI_04,ppt,1972,8,6.965000153
SEKI_04,ppt,1972,9,63.34000015
SEKI_04,ppt,1972,10,68.79799652
SEKI_04,ppt,1972,11,134.2079926
SEKI_04,ppt,1972,12,89.91400146
SEKI_04,ppt,1973,1,247.503006
SEKI_04,ppt,1973,2,167.2250061
SEKI_04,ppt,1973,3,180.2440033
SEKI_04,ppt,1973,4,51.08599854
SEKI_04,ppt,1973,5,31.05900002
SEKI_04,ppt,1973,6,10.75300026
SEKI_04,ppt,1973,7,3.226000071
SEKI_04,ppt,1973,8,10.36100006
SEKI_04,ppt,1973,9,0
SEKI_04,ppt,1973,10,24.48500061
SEKI_04,ppt,1973,11,215.6199951
SEKI_04,ppt,1973,12,164.1829987
SEKI_04,ppt,1974,1,159.7290039
SEKI_04,ppt,1974,2,26.16500092
SEKI_04,ppt,1974,3,189.8139954
SEKI_04,ppt,1974,4,59.95399857
SEKI_04,ppt,1974,5,29.24500084
SEKI_04,ppt,1974,6,0
SEKI_04,ppt,1974,7,17.18799973
SEKI_04,ppt,1974,8,13.38399982
SEKI_04,ppt,1974,9,0
SEKI_04,ppt,1974,10,44.30899811
SEKI_04,ppt,1974,11,25.26499939
SEKI_04,ppt,1974,12,114.4560013
SEKI_04,ppt,1975,1,40.60599899
SEKI_04,ppt,1975,2,168.7489929
SEKI_04,ppt,1975,3,214.8860016
SEKI_04,ppt,1975,4,172.9179993
SEKI_04,ppt,1975,5,42.34700012
SEKI_04,ppt,1975,6,10.71800041
SEKI_04,ppt,1975,7,8.86400032
SEKI_04,ppt,1975,8,5.84499979
SEKI_04,ppt,1975,9,43.9090004
SEKI_04,ppt,1975,10,84.31199646
SEKI_04,ppt,1975,11,15.90799999
SEKI_04,ppt,1975,12,13.40200043
SEKI_04,ppt,1976,1,10.32299995
SEKI_04,ppt,1976,2,54.52600098
SEKI_04,ppt,1976,3,55.81399918
SEKI_04,ppt,1976,4,89.31600189
SEKI_04,ppt,1976,5,46.09600067
SEKI_04,ppt,1976,6,14.76799965
SEKI_04,ppt,1976,7,46.04899979
SEKI_04,ppt,1976,8,11.63099957
SEKI_04,ppt,1976,9,78.87599945
SEKI_04,ppt,1976,10,23.38500023
SEKI_04,ppt,1976,11,13.4989996
SEKI_04,ppt,1976,12,2.624000072
SEKI_04,ppt,1977,1,65.54599762
SEKI_04,ppt,1977,2,79.13999939
SEKI_04,ppt,1977,3,68.3690033
SEKI_04,ppt,1977,4,21.76600075
SEKI_04,ppt,1977,5,90.51300049
SEKI_04,ppt,1977,6,43.55899811
SEKI_04,ppt,1977,7,6.276000023
SEKI_04,ppt,1977,8,29.18799973
SEKI_04,ppt,1977,9,6.324999809
SEKI_04,ppt,1977,10,25.27599907
SEKI_04,ppt,1977,11,66.91000366
SEKI_04,ppt,1977,12,438.6480103
SEKI_04,ppt,1978,1,189.8860016
SEKI_04,ppt,1978,2,298.5329895
SEKI_04,ppt,1978,3,172.973999
SEKI_04,ppt,1978,4,193.0950012
SEKI_04,ppt,1978,5,18.21100044
SEKI_04,ppt,1978,6,1.192000031
SEKI_04,ppt,1978,7,6.982999802
SEKI_04,ppt,1978,8,4.984000206
SEKI_04,ppt,1978,9,78.17900085
SEKI_04,ppt,1978,10,7.289999962
SEKI_04,ppt,1978,11,83.86199951
SEKI_04,ppt,1978,12,106.1559982
SEKI_04,ppt,1979,1,187.5939941
SEKI_04,ppt,1979,2,214.8619995
SEKI_04,ppt,1979,3,154.401001
SEKI_04,ppt,1979,4,26.15399933
SEKI_04,ppt,1979,5,23.01600075
SEKI_04,ppt,1979,6,0
SEKI_04,ppt,1979,7,16.55200005
SEKI_04,ppt,1979,8,14.51599979
SEKI_04,ppt,1979,9,13.94699955
SEKI_04,ppt,1979,10,69.40599823
SEKI_04,ppt,1979,11,60.72000122
SEKI_04,ppt,1979,12,178.3809967
SEKI_04,ppt,1980,1,378.0809937
SEKI_04,ppt,1980,2,388.6650085
SEKI_04,ppt,1980,3,162.7350006
SEKI_04,ppt,1980,4,59.1269989
SEKI_04,ppt,1980,5,82.70500183
SEKI_04,ppt,1980,6,5.28399992
SEKI_04,ppt,1980,7,5.797999859
SEKI_04,ppt,1980,8,0
SEKI_04,ppt,1980,9,20.55900002
SEKI_04,ppt,1980,10,13.15299988
SEKI_04,ppt,1980,11,38.15599823
SEKI_04,ppt,1980,12,94.15200043
SEKI_04,ppt,1981,1,199.2330017
SEKI_04,ppt,1981,2,66.62999725
SEKI_04,ppt,1981,3,228.6419983
SEKI_04,ppt,1981,4,40
SEKI_04,ppt,1981,5,48.36299896
SEKI_04,ppt,1981,6,0
SEKI_04,ppt,1981,7,0
SEKI_04,ppt,1981,8,5.178999901
SEKI_04,ppt,1981,9,15.95499992
SEKI_04,ppt,1981,10,118.5619965
SEKI_04,ppt,1981,11,253.4429932
SEKI_04,ppt,1981,12,95.44999695
SEKI_04,ppt,1982,1,249.0659943
SEKI_04,ppt,1982,2,75.04799652
SEKI_04,ppt,1982,3,210.6060028
SEKI_04,ppt,1982,4,308.5480042
SEKI_04,ppt,1982,5,29.86000061
SEKI_04,ppt,1982,6,46.33300018
SEKI_04,ppt,1982,7,34.97800064
SEKI_04,ppt,1982,8,27.28499985
SEKI_04,ppt,1982,9,103.1740036
SEKI_04,ppt,1982,10,177.6139984
SEKI_04,ppt,1982,11,124.3000031
SEKI_04,ppt,1982,12,269.6040039
SEKI_04,ppt,1983,1,234.8959961
SEKI_04,ppt,1983,2,223.4530029
SEKI_04,ppt,1983,3,242.628006
SEKI_04,ppt,1983,4,66.23100281
SEKI_04,ppt,1983,5,18.50399971
SEKI_04,ppt,1983,6,18.20899963
SEKI_04,ppt,1983,7,0
SEKI_04,ppt,1983,8,69.21600342
SEKI_04,ppt,1983,9,36.08200073
SEKI_04,ppt,1983,10,19.95299911
SEKI_04,ppt,1983,11,262.2080078
SEKI_04,ppt,1983,12,362.8670044
SEKI_04,ppt,1984,1,10.39099979
SEKI_04,ppt,1984,2,134.0939941
SEKI_04,ppt,1984,3,62.98699951
SEKI_04,ppt,1984,4,86.31099701
SEKI_04,ppt,1984,5,5.31099987
SEKI_04,ppt,1984,6,25.44199944
SEKI_04,ppt,1984,7,66.4469986
SEKI_04,ppt,1984,8,25.47500038
SEKI_04,ppt,1984,9,11.54899979
SEKI_04,ppt,1984,10,49.29800034
SEKI_04,ppt,1984,11,308.9660034
SEKI_04,ppt,1984,12,92.2480011
SEKI_04,ppt,1985,1,43.48099899
SEKI_04,ppt,1985,2,69.46299744
SEKI_04,ppt,1985,3,148.779007
SEKI_04,ppt,1985,4,13.24800014
SEKI_04,ppt,1985,5,4.151000023
SEKI_04,ppt,1985,6,18.95700073
SEKI_04,ppt,1985,7,34.84799957
SEKI_04,ppt,1985,8,0
SEKI_04,ppt,1985,9,44.3769989
SEKI_04,ppt,1985,10,66.04399872
SEKI_04,ppt,1985,11,199.4080048
SEKI_04,ppt,1985,12,173.4790039
SEKI_04,ppt,1986,1,101.4069977
SEKI_04,ppt,1986,2,566.9030151
SEKI_04,ppt,1986,3,198.3609924
SEKI_04,ppt,1986,4,58.06100082
SEKI_04,ppt,1986,5,11.10499954
SEKI_04,ppt,1986,6,3.165999889
SEKI_04,ppt,1986,7,8.326000214
SEKI_04,ppt,1986,8,16.16699982
SEKI_04,ppt,1986,9,15.7670002
SEKI_04,ppt,1986,10,24.35099983
SEKI_04,ppt,1986,11,5.388999939
SEKI_04,ppt,1986,12,41.05799866
SEKI_04,ppt,1987,1,86.6309967
SEKI_04,ppt,1987,2,92.75499725
SEKI_04,ppt,1987,3,108.5009995
SEKI_04,ppt,1987,4,62.05599976
SEKI_04,ppt,1987,5,130.2539978
SEKI_04,ppt,1987,6,7.111000061
SEKI_04,ppt,1987,7,2.648000002
SEKI_04,ppt,1987,8,2.638999939
SEKI_04,ppt,1987,9,3.884000063
SEKI_04,ppt,1987,10,25.87100029
SEKI_04,ppt,1987,11,66.32900238
SEKI_04,ppt,1987,12,106.6849976
SEKI_04,ppt,1988,1,211.5540009
SEKI_04,ppt,1988,2,7.499000072
SEKI_04,ppt,1988,3,34.48899841
SEKI_04,ppt,1988,4,70.97299957
SEKI_04,ppt,1988,5,40.57600021
SEKI_04,ppt,1988,6,32.15000153
SEKI_04,ppt,1988,7,9.215000153
SEKI_04,ppt,1988,8,15.50399971
SEKI_04,ppt,1988,9,35.1969986
SEKI_04,ppt,1988,10,0
SEKI_04,ppt,1988,11,91.6210022
SEKI_04,ppt,1988,12,209.2870026
SEKI_04,ppt,1989,1,38.60200119
SEKI_04,ppt,1989,2,96.56400299
SEKI_04,ppt,1989,3,134.5039978
SEKI_04,ppt,1989,4,23.33200073
SEKI_04,ppt,1989,5,91.625
SEKI_04,ppt,1989,6,8.07199955
SEKI_04,ppt,1989,7,10.80700016
SEKI_04,ppt,1989,8,14.90400028
SEKI_04,ppt,1989,9,52.66600037
SEKI_04,ppt,1989,10,17.60499954
SEKI_04,ppt,1989,11,23.58300018
SEKI_04,ppt,1989,12,14.14000034
SEKI_04,ppt,1990,1,239.4680023
SEKI_04,ppt,1990,2,127.1240005
SEKI_04,ppt,1990,3,47.54299927
SEKI_04,ppt,1990,4,59.05599976
SEKI_04,ppt,1990,5,83.70700073
SEKI_04,ppt,1990,6,6.454999924
SEKI_04,ppt,1990,7,23.05599976
SEKI_04,ppt,1990,8,8.008999825
SEKI_04,ppt,1990,9,41.90599823
SEKI_04,ppt,1990,10,7.624000072
SEKI_04,ppt,1990,11,10.01399994
SEKI_04,ppt,1990,12,21.45400047
SEKI_04,ppt,1991,1,36.72800064
SEKI_04,ppt,1991,2,9.262999535
SEKI_04,ppt,1991,3,511.9039917
SEKI_04,ppt,1991,4,19.34000015
SEKI_04,ppt,1991,5,55.72499847
SEKI_04,ppt,1991,6,5.262000084
SEKI_04,ppt,1991,7,0
SEKI_04,ppt,1991,8,10.16300011
SEKI_04,ppt,1991,9,20.43799973
SEKI_04,ppt,1991,10,70.64299774
SEKI_04,ppt,1991,11,65.42099762
SEKI_04,ppt,1991,12,108.5920029
SEKI_04,ppt,1992,1,13.13199997
SEKI_04,ppt,1992,2,169.6069946
SEKI_04,ppt,1992,3,38.30799866
SEKI_04,ppt,1992,4,31.29700089
SEKI_04,ppt,1992,5,20.45000076
SEKI_04,ppt,1992,6,22.93199921
SEKI_04,ppt,1992,7,13.48200035
SEKI_04,ppt,1992,8,15.10299969
SEKI_04,ppt,1992,9,9.140000343
SEKI_04,ppt,1992,10,72.35399628
SEKI_04,ppt,1992,11,0
SEKI_04,ppt,1992,12,367.5419922
SEKI_04,ppt,1993,1,334.6329956
SEKI_04,ppt,1993,2,282.7430115
SEKI_04,ppt,1993,3,55.17100143
SEKI_04,ppt,1993,4,34.81000137
SEKI_04,ppt,1993,5,6.774000168
SEKI_04,ppt,1993,6,14.42500019
SEKI_04,ppt,1993,7,0
SEKI_04,ppt,1993,8,3.836999893
SEKI_04,ppt,1993,9,0
SEKI_04,ppt,1993,10,4.474999905
SEKI_04,ppt,1993,11,83.37999725
SEKI_04,ppt,1993,12,92.19100189
SEKI_04,ppt,1994,1,27.37199974
SEKI_04,ppt,1994,2,220.5
SEKI_04,ppt,1994,3,104.6549988
SEKI_04,ppt,1994,4,39.04499817
SEKI_04,ppt,1994,5,63.84199905
SEKI_04,ppt,1994,6,7.092000008
SEKI_04,ppt,1994,7,0
SEKI_04,ppt,1994,8,0
SEKI_04,ppt,1994,9,78.28099823
SEKI_04,ppt,1994,10,93.18099976
SEKI_04,ppt,1994,11,125.8690033
SEKI_04,ppt,1994,12,49.45399857
SEKI_04,ppt,1995,1,361.0100098
SEKI_04,ppt,1995,2,41.10699844
SEKI_04,ppt,1995,3,487.9370117
SEKI_04,ppt,1995,4,36.03900146
SEKI_04,ppt,1995,5,147.6419983
SEKI_04,ppt,1995,6,43.32500076
SEKI_04,ppt,1995,7,5.90199995
SEKI_04,ppt,1995,8,0.005
SEKI_04,ppt,1995,9,3.323999882
SEKI_04,ppt,1995,10,0
SEKI_04,ppt,1995,11,0
SEKI_04,ppt,1995,12,239.4869995
SEKI_04,ppt,1996,1,190.3090057
SEKI_04,ppt,1996,2,379.1210022
SEKI_04,ppt,1996,3,158.0359955
SEKI_04,ppt,1996,4,191.5
SEKI_04,ppt,1996,5,127.9209976
SEKI_04,ppt,1996,6,6.455999851
SEKI_04,ppt,1996,7,20.44499969
SEKI_04,ppt,1996,8,3.433000088
SEKI_04,ppt,1996,9,0
SEKI_04,ppt,1996,10,123.8389969
SEKI_04,ppt,1996,11,244.4049988
SEKI_04,ppt,1996,12,365.8770142
SEKI_04,ppt,1997,1,465.7070007
SEKI_04,ppt,1997,2,27.85099983
SEKI_04,ppt,1997,3,0
SEKI_04,ppt,1997,4,41.09400177
SEKI_04,ppt,1997,5,20.11300087
SEKI_04,ppt,1997,6,46.82899857
SEKI_04,ppt,1997,7,19.03899956
SEKI_04,ppt,1997,8,2.178999901
SEKI_04,ppt,1997,9,16.74500084
SEKI_04,ppt,1997,10,11.45899963
SEKI_04,ppt,1997,11,108.8379974
SEKI_04,ppt,1997,12,135.9320068
SEKI_04,ppt,1998,1,119.9400024
SEKI_04,ppt,1998,2,407.7600098
SEKI_04,ppt,1998,3,163.720993
SEKI_04,ppt,1998,4,29.11199951
SEKI_04,ppt,1998,5,77.93699646
SEKI_04,ppt,1998,6,47.52199936
SEKI_04,ppt,1998,7,21.47599983
SEKI_04,ppt,1998,8,2.464999914
SEKI_04,ppt,1998,9,37.52000046
SEKI_04,ppt,1998,10,14.3920002
SEKI_04,ppt,1998,11,65.25700378
SEKI_04,ppt,1998,12,23.52400017
SEKI_04,ppt,1999,1,205.9080048
SEKI_04,ppt,1999,2,190.572998
SEKI_04,ppt,1999,3,16.86000061
