,plot_id_tree.ring,plot_label,plot_label_2,plot_label_3,plot_number,lat,long,plot_id_climate,plot_id_genetics,plot_id_needle,Unit,Sample_Date,Tree_Num,Tag_Num,Dout,DSide,UTM_E,UTM_N,DBH_cm,Ht_m,Crwn_Dmg,Canopy_Pos,DNA_Sample,Core_Collected,Needle_Sample,Tree_Notes,QAQC,Tree_Num_2,COREID,DBH_mm,CORE_AB,COREID_2,COREID_ALT
176,FS_D5_C,site 1,site_01,Site 01,1,39.34390447,-119.9219521,FS_D5_C,FS_05C,FS_D5,Tahoe NF,6/19/2018,17,NA,91.5,12.9,248218.5,4358990,25.4,9.5,5,Co-Dominant,TRUE,1,TRUE,,TRUE,17,FSD5C17,254,,site_01_17,FSD5C17
177,FS_D5_C,site 1,site_01,Site 01,1,39.34390447,-119.9219521,FS_D5_C,FS_05C,FS_D5,Tahoe NF,6/19/2018,14,NA,79,4.3,248210.8,4359003,30.9,7,3,Co-Dominant,TRUE,1,TRUE,,TRUE,14,FSD5C14,309,,site_01_14,FSD5C14
178,FS_D5_C,site 1,site_01,Site 01,1,39.34390447,-119.9219521,FS_D5_C,FS_05C,FS_D5,Tahoe NF,6/19/2018,15,NA,82.5,-8.8,248212.1,4358997,37.6,9.4,5,Co-Dominant,TRUE,1,TRUE,,TRUE,15,FSD5C15,376,,site_01_15,FSD5C15
179,FS_D5_C,site 1,site_01,Site 01,1,39.34390447,-119.9219521,FS_D5_C,FS_05C,FS_D5,Tahoe NF,6/19/2018,21,NA,64.3,20,248190.8,4358995,29.4,9.6,3,Co-Dominant,TRUE,1,FALSE,,TRUE,21,FSD5C21,294,,site_01_21,FSD5C21
180,FS_D5_C,site 1,site_01,Site 01,1,39.34390447,-119.9219521,FS_D5_C,FS_05C,FS_D5,Tahoe NF,6/19/2018,19,NA,72,11.7,248201.3,4358999,16.5,4.5,10,Co-Dominant,TRUE,1,FALSE,,TRUE,19,FSD5C19,165,,site_01_19,FSD5C19
181,FS_D5_C,site 1,site_01,Site 01,1,39.34390447,-119.9219521,FS_D5_C,FS_05C,FS_D5,Tahoe NF,6/19/2018,20,NA,55.8,13.3,248186,4359004,23.7,9.6,0,Co-Dominant,TRUE,1,FALSE,,TRUE,20,FSD5C20,237,,site_01_20,FSD5C20
182,FS_D5_C,site 1,site_01,Site 01,1,39.34390447,-119.9219521,FS_D5_C,FS_05C,FS_D5,Tahoe NF,6/19/2018,10,NA,59.8,3.3,248193.8,4359012,23.6,8.4,5,Co-Dominant,TRUE,1,TRUE,,TRUE,10,FSD5C10,236,,site_01_10,FSD5C10
183,FS_D5_C,site 1,site_01,Site 01,1,39.34390447,-119.9219521,FS_D5_C,FS_05C,FS_D5,Tahoe NF,6/19/2018,23,NA,68.5,6.1,248200.5,4359006,28,5.6,10,Co-Dominant,TRUE,1,FALSE,"two large branch cankers, center rotten",TRUE,23,FSD5C23,280,,site_01_23,FSD5C23
184,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,17,NA,26,5.3,285333.8,4234869,12.6,5.1,5,Open,TRUE,1,TRUE,,TRUE,17,FSD6A17,126,,site_07_17,FSD6A17
185,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,18,NA,29.5,8.5,285338.5,4234868,28.4,8.7,3,Co-dominant,TRUE,1,TRUE,"Took three cores, first two were rotted, some rot in third core. Over 50 years of good rings?",TRUE,18,FSD6A18,284,,site_07_18,FSD6A18
186,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,19,NA,27,16,285341.1,4234861,21.8,7.5,2,Co-dominant,TRUE,1,TRUE,,TRUE,19,FSD6A19,218,,site_07_19,FSD6A19
187,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,29,NA,58.5,9.3,285361.8,4234886,16.2,5.8,1,Intermediate,TRUE,1,TRUE,,TRUE,29,FSD6A29,162,,site_07_29,FSD6A29
188,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,30,NA,53.5,11.3,285359.1,4234881,37.2,11.1,2,Open,TRUE,1,FALSE,,TRUE,30,FSD6A30,372,,site_07_30,FSD6A30
189,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,4,NA,16,13.7,285331,4234856,28.9,10.1,5,Intermediate,TRUE,1,FALSE,,TRUE,4,FSD6A04,289,,site_07_04,FSD6A04
190,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,16,NA,23,-3,285326.3,4234874,50.5,22,7,Dominant,TRUE,1,FALSE,,TRUE,16,FSD6A16,505,,site_07_16,FSD6A16
191,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,15,NA,41.8,-17.9,285331.9,4234897,27,7.9,5,Co-dominant,TRUE,1,FALSE,,TRUE,15,FSD6A15,270,,site_07_15,FSD6A15
192,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,2,NA,11,7.3,285323.2,4234858,14.2,5.8,5,Intermediate,TRUE,1,TRUE,Small crack lower bole,TRUE,2,FSD6A02,142,,site_07_02,FSD6A02
193,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,3,NA,8.2,14,285325.1,4234851,26,10.8,10,Dominant,TRUE,1,TRUE,,TRUE,3,FSD6A03,260,,site_07_03,FSD6A03
194,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,5,NA,17.5,7.3,285328.3,4234862,31.4,10.8,15,Dominant,TRUE,1,FALSE,A few dead branches,TRUE,5,FSD6A05,314,,site_07_05,FSD6A05
195,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,23,NA,43,-0.1,285343.8,4234884,29.9,11,12,Co-dominant,TRUE,1,FALSE,,TRUE,23,FSD6A23,299,,site_07_23,FSD6A23
196,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,6,NA,11.3,-6.3,285315,4234869,34.3,9.3,2,Co-dominant,TRUE,1,FALSE,,TRUE,6,FSD6A06,343,,site_07_06,FSD6A06
197,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,7,NA,18.4,-11.3,285317.5,4234877,62.8,15,15,Dominant,TRUE,1,FALSE,A little rot in the center,TRUE,7,FSD6A07,628,,site_07_07,FSD6A07
198,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,13,NA,37.8,-17,285350.3,4234867,33.7,8.8,10,Intermediate,TRUE,1,TRUE,,TRUE,13,FSD6A13,337,,site_07_13,FSD6A13
199,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,14,NA,42,-23.8,285328.4,4234902,23.8,6.9,5,Co-dominant,TRUE,1,TRUE,,TRUE,14,FSD6A14,238,,site_07_14,FSD6A14
200,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,11,NA,29.5,-20.1,285320.9,4234891,13.3,5.7,12,Intermediate,TRUE,1,TRUE,,TRUE,11,FSD6A11,133,,site_07_11,FSD6A11
201,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,12,NA,30,-20.3,285321.1,4234891,17,6.9,5,Co-dominant,TRUE,1,TRUE,,TRUE,12,FSD6A12,170,,site_07_12,FSD6A12
202,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,20,NA,32.5,4.8,285338.6,4234873,32.9,8.5,7,Dominant,TRUE,1,FALSE,,TRUE,20,FSD6A20,329,,site_07_20,FSD6A20
203,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,21,NA,42.5,4.6,285346.3,4234880,22.6,9.3,5,Intermediate,TRUE,1,TRUE,,TRUE,21,FSD6A21,226,,site_07_21,FSD6A21
204,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,1,NA,0.5,3.2,285312.4,4234855,21.1,6.1,1,Co-dominant,TRUE,1,FALSE,"Rot in center at DBH, small crack lower bole",TRUE,1,FSD6A01,211,,site_07_01,FSD6A01
205,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,28,NA,62,7.6,285363.5,4234889,28.5,8.4,10,Dominant,TRUE,1,FALSE,Sparse foliage,TRUE,28,FSD6A28,285,,site_07_28,FSD6A28
206,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,24,NA,42.5,-7,285339.2,4234889,28.4,6.6,7,Intermediate,TRUE,1,FALSE,,TRUE,24,FSD6A24,284,,site_07_24,FSD6A24
207,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,25,NA,52,-11.2,285344.1,4234898,16.9,6.2,2,Open,TRUE,1,TRUE,,TRUE,25,FSD6A25,169,,site_07_25,FSD6A25
208,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,22,NA,44.5,0.5,285345.4,4234884,37.5,11.2,5,Co-dominant,TRUE,1,FALSE,,TRUE,22,FSD6A22,375,,site_07_22,FSD6A22
209,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,10,NA,21.5,-16,285317.1,4234883,43.8,12.2,10,Dominant,TRUE,1,FALSE,Rot at DBH,TRUE,10,FSD6A10,438,,site_07_10,FSD6A10
210,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,9,NA,18.3,-25.7,285308.6,4234889,25.4,7.1,0,Dominant,TRUE,1,TRUE,,TRUE,9,FSD6A09,254,,site_07_09,FSD6A09
211,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,26,NA,65.5,2.5,285363.2,4234895,25.9,8.9,2,Co-dominant,TRUE,1,TRUE,,TRUE,26,FSD6A26,259,,site_07_26,FSD6A26
212,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,27,NA,60.5,4.3,285360.3,4234891,29,8.9,2,Co-dominant,TRUE,1,FALSE,"One small pitch tube with frass, a few sapsucker holes, all recent, tree looks healthy",TRUE,27,FSD6A27,290,,site_07_27,FSD6A27
213,FS_D6_A,site 7,site_07,Site 07,7,38.23630404,-119.4527194,FS_D6_A,FS_06A,FS_D6,H-T NF,7/14/2018,8,NA,26.1,-20.1,285318.2,4234889,18.7,7.2,10,Co-dominant,TRUE,1,TRUE,,TRUE,8,FSD6A08,187,,site_07_08,FSD6A08
214,JM,site 13,site_13,Site 13,13,37.74937222,-119.0395739,JM,NA,JM,Inyo NF,9/2/2019,23,NA,NA,NA,320339,4179927,24.3,3.5,4,Co-Dominant,TRUE,1,FALSE,,FALSE,23,JM23,243,,site_13_23,JM23
215,JM,site 13,site_13,Site 13,13,37.74937222,-119.0395739,JM,NA,JM,Inyo NF,9/2/2019,10,NA,NA,NA,320325,4179984,25.2,8.5,3,Open,TRUE,1,FALSE,,FALSE,10,JM10,252,,site_13_10,JM10
216,JM,site 13,site_13,Site 13,13,37.74937222,-119.0395739,JM,NA,JM,Inyo NF,9/2/2019,14,NA,NA,NA,320283,4179985,26.8,4,2,Dominant,TRUE,1,FALSE,,FALSE,14,JM14,268,,site_13_14,JM14
217,JM,site 13,site_13,Site 13,13,37.74937222,-119.0395739,JM,NA,JM,Inyo NF,9/2/2019,9,NA,NA,NA,320327,4179967,26.2,6.5,1,Co-Dominant,TRUE,1,TRUE,,FALSE,9,JM09,262,,site_13_09,JM09
218,JM,site 13,site_13,Site 13,13,37.74937222,-119.0395739,JM,NA,JM,Inyo NF,9/2/2019,22,NA,NA,NA,320332,4179927,15.2,4,3,Open,TRUE,1,FALSE,,FALSE,22,JM22,152,,site_13_22,JM22
219,JM,site 13,site_13,Site 13,13,37.74937222,-119.0395739,JM,NA,JM,Inyo NF,9/2/2019,8,NA,NA,NA,320327,4179978,18.9,5.5,3,Dominant,TRUE,1,TRUE,,FALSE,8,JM08,189,,site_13_08,JM08
220,JM,site 13,site_13,Site 13,13,37.74937222,-119.0395739,JM,NA,JM,Inyo NF,9/2/2019,13,NA,NA,NA,320288,4179978,20.8,5.5,1,Open,TRUE,1,FALSE,,FALSE,13,JM13,208,,site_13_13,JM13
221,JM,site 13,site_13,Site 13,13,37.74937222,-119.0395739,JM,NA,JM,Inyo NF,9/2/2019,17,NA,NA,NA,320244,4179996,23,5,3,Open,TRUE,1,FALSE,,FALSE,17,JM17,230,,site_13_17,JM17
222,JM,site 13,site_13,Site 13,13,37.74937222,-119.0395739,JM,NA,JM,Inyo NF,9/2/2019,11,NA,NA,NA,320329,4179980,14,5.7,1,Co-Dominant,TRUE,1,FALSE,,FALSE,11,JM11,140,,site_13_11,JM11
223,JM,site 13,site_13,Site 13,13,37.74937222,-119.0395739,JM,NA,JM,Inyo NF,9/2/2019,12,NA,NA,NA,320294,4179981,28.6,5,1,Dominant,TRUE,1,FALSE,Old growth tree in clump (so coded positon as dominant),FALSE,12,JM12,286,,site_13_12,JM12
224,JM,site 13,site_13,Site 13,13,37.74937222,-119.0395739,JM,NA,JM,Inyo NF,9/2/2019,21,NA,NA,NA,320290,4179940,11.4,3,3,Open,TRUE,1,FALSE,,FALSE,21,JM21,114,,site_13_21,JM21
225,JM,site 13,site_13,Site 13,13,37.74937222,-119.0395739,JM,NA,JM,Inyo NF,9/2/2019,20,NA,NA,NA,320286,4179935,26.2,7,1,Open,TRUE,1,FALSE,,FALSE,20,JM20,262,,site_13_20,JM20
226,JM,site 13,site_13,Site 13,13,37.74937222,-119.0395739,JM,NA,JM,Inyo NF,9/2/2019,6,NA,NA,NA,320335,4179975,16,7,2,Co-Dominant,TRUE,1,TRUE,DBH 16.1,FALSE,6,JM06,160,,site_13_06,JM06
227,JM,site 13,site_13,Site 13,13,37.74937222,-119.0395739,JM,NA,JM,Inyo NF,9/2/2019,7,NA,NA,NA,320341,4179986,15.9,4.5,3,Sub-Dominant,TRUE,1,TRUE,,FALSE,7,JM07,159,,site_13_07,JM07
228,JM,site 13,site_13,Site 13,13,37.74937222,-119.0395739,JM,NA,JM,Inyo NF,9/2/2019,25,NA,NA,NA,320366,4179935,11.6,3,4,Sub-Dominant,TRUE,1,FALSE,Tree 25: damage on bole. Probably don't use.,FALSE,25,JM25,116,,site_13_25,JM25
229,JM,site 13,site_13,Site 13,13,37.74937222,-119.0395739,JM,NA,JM,Inyo NF,9/2/2019,1,NA,NA,NA,320349,4179969,19.4,3.5,1,Open,TRUE,1,TRUE,Core DBH 19.6,FALSE,1,JM01,194,,site_13_01,JM01
230,JM,site 13,site_13,Site 13,13,37.74937222,-119.0395739,JM,NA,JM,Inyo NF,9/2/2019,3,NA,NA,NA,320339,4179954,27.6,12,1,Co-Dominant,TRUE,1,TRUE,Core DBH 27.4,FALSE,3,JM03,276,,site_13_03,JM03
231,JM,site 13,site_13,Site 13,13,37.74937222,-119.0395739,JM,NA,JM,Inyo NF,9/2/2019,24,NA,NA,NA,320365,4179937,19.2,4.5,2,Co-Dominant,TRUE,1,FALSE,,FALSE,24,JM24,192,,site_13_24,JM24
232,JM,site 13,site_13,Site 13,13,37.74937222,-119.0395739,JM,NA,JM,Inyo NF,9/2/2019,16,NA,NA,NA,320255,4180004,27.4,6,2,Co-Dominant,TRUE,1,FALSE,,FALSE,16,JM16,274,,site_13_16,JM16
233,JM,site 13,site_13,Site 13,13,37.74937222,-119.0395739,JM,NA,JM,Inyo NF,9/2/2019,19,NA,NA,NA,320278,4179972,15,4,1,Open,TRUE,1,FALSE,Tree 19 pitchy on stem,FALSE,19,JM19,150,,site_13_19,JM19
234,JM,site 13,site_13,Site 13,13,37.74937222,-119.0395739,JM,NA,JM,Inyo NF,9/2/2019,2,NA,NA,NA,320359,4179954,16.4,3.8,1,Open,TRUE,1,TRUE,Core DBH also 16.4,FALSE,2,JM02,164,,site_13_02,JM02
235,JM,site 13,site_13,Site 13,13,37.74937222,-119.0395739,JM,NA,JM,Inyo NF,9/2/2019,4,NA,NA,NA,320340,4179966,15.4,12,2,Co-Dominant,TRUE,1,TRUE,Core DBH also 15.4,FALSE,4,JM04,154,,site_13_04,JM04
236,JM,site 13,site_13,Site 13,13,37.74937222,-119.0395739,JM,NA,JM,Inyo NF,9/2/2019,5,NA,NA,NA,320339,4179967,36.8,11,3,Dominant,TRUE,1,FALSE,DBH also 36.8,FALSE,5,JM05,368,,site_13_05,JM05
237,JM,site 13,site_13,Site 13,13,37.74937222,-119.0395739,JM,NA,JM,Inyo NF,9/2/2019,15,NA,NA,NA,320266,4179993,26,4.7,1,Open,TRUE,1,FALSE,,FALSE,15,JM15,260,,site_13_15,JM15
238,JM,site 13,site_13,Site 13,13,37.74937222,-119.0395739,JM,NA,JM,Inyo NF,9/2/2019,18,NA,NA,NA,320243,4179969,22.2,6.5,2,Open,TRUE,1,FALSE,,FALSE,18,JM18,222,,site_13_18,JM18
239,KE,site 27,site_27,Site 27,27,36.46240244,-118.2160224,K,NA,K,Inyo NF,9/19/2019,4,NA,NA,NA,391044.8,4035917,32.8,9,2,,TRUE,1,FALSE,,FALSE,4,KE04,328,,site_27_04,KE04
240,KE,site 27,site_27,Site 27,27,36.46240244,-118.2160224,K,NA,K,Inyo NF,9/19/2019,2,NA,NA,NA,391030.5,4035924,29.9,8,1,,TRUE,1,FALSE,,FALSE,2,KE02,299,,site_27_02,KE02
241,KE,site 27,site_27,Site 27,27,36.46240244,-118.2160224,K,NA,K,Inyo NF,9/19/2019,3,NA,NA,NA,391036.8,4035927,19.1,7,6,,TRUE,1,FALSE,Dead top on connected stem,FALSE,3,KE03,191,,site_27_03,KE03
242,KE,site 27,site_27,Site 27,27,36.46240244,-118.2160224,K,NA,K,Inyo NF,9/19/2019,1,NA,NA,NA,391027.8,4035926,17.3,6,3,,TRUE,1,FALSE,,FALSE,1,KE01,173,,site_27_01,KE01
243,KE,site 27,site_27,Site 27,27,36.46240244,-118.2160224,K,NA,K,Inyo NF,9/19/2019,6,NA,NA,NA,391047.4,4035915,27,8,4,,TRUE,1,TRUE,"Bark fell off, but got a complete core",FALSE,6,KE06,270,,site_27_06,KE06
244,KE,site 27,site_27,Site 27,27,36.46240244,-118.2160224,K,NA,K,Inyo NF,9/19/2019,8,NA,NA,NA,391045.5,4035905,28.5,9,3,,TRUE,1,FALSE,Old dead top,FALSE,8,KE08,285,,site_27_08,KE08
245,KE,site 27,site_27,Site 27,27,36.46240244,-118.2160224,K,NA,K,Inyo NF,9/19/2019,9,NA,NA,NA,391046.5,4035912,32.5,10,2,,TRUE,1,FALSE,Single stem,FALSE,9,KE09,325,,site_27_09,KE09
246,KE,site 27,site_27,Site 27,27,36.46240244,-118.2160224,K,NA,K,Inyo NF,9/19/2019,10,NA,NA,NA,391044.7,4035911,24.7,9,3,,TRUE,1,FALSE,,FALSE,10,KE10,247,,site_27_10,KE10
247,KE,site 27,site_27,Site 27,27,36.46240244,-118.2160224,K,NA,K,Inyo NF,9/19/2019,11,NA,NA,NA,391039.6,4035932,24.5,7,2,,TRUE,1,FALSE,Cones,FALSE,11,KE11,245,,site_27_11,KE11
248,KE,site 27,site_27,Site 27,27,36.46240244,-118.2160224,K,NA,K,Inyo NF,9/19/2019,12,NA,NA,NA,391041.3,4035927,31.2,7.5,1,,TRUE,1,TRUE,"Single stem, cones",FALSE,12,KE12,312,,site_27_12,KE12
249,KE,site 27,site_27,Site 27,27,36.46240244,-118.2160224,K,NA,K,Inyo NF,9/19/2019,13,NA,NA,NA,391049.5,4035937,28.5,8,3,,TRUE,1,TRUE,Cones,FALSE,13,KE13,285,,site_27_13,KE13
250,KE,site 27,site_27,Site 27,27,36.46240244,-118.2160224,K,NA,K,Inyo NF,9/19/2019,14,NA,NA,NA,391045.9,4035940,23.9,8,3,,TRUE,1,TRUE,Cones,FALSE,14,KE14,239,,site_27_14,KE14
251,KE,site 27,site_27,Site 27,27,36.46240244,-118.2160224,K,NA,K,Inyo NF,9/19/2019,15,NA,NA,NA,391051.3,4035939,20.4,7,1,,TRUE,1,FALSE,Cones,FALSE,15,KE15,204,,site_27_15,KE15
252,KE,site 27,site_27,Site 27,27,36.46240244,-118.2160224,K,NA,K,Inyo NF,9/19/2019,16,NA,NA,NA,391046.9,4035943,36.1,8.5,2,,TRUE,1,TRUE,Cones,FALSE,16,KE16,361,,site_27_16,KE16
253,KE,site 27,site_27,Site 27,27,36.46240244,-118.2160224,K,NA,K,Inyo NF,9/19/2019,17,NA,NA,NA,391041.5,4035945,33.1,8.5,5,,TRUE,1,TRUE,Cones,FALSE,17,KE17,331,,site_27_17,KE17
254,KE,site 27,site_27,Site 27,27,36.46240244,-118.2160224,K,NA,K,Inyo NF,9/19/2019,7,NA,NA,NA,391047.3,4035903,39.8,11,3,,TRUE,2,TRUE,"Needle tree. Core 1 broke, took a second core.",FALSE,7,KE07,398,A,site_27_07_A,KE07A
255,KE,site 27,site_27,Site 27,27,36.46240244,-118.2160224,K,NA,K,Inyo NF,9/19/2019,5,NA,NA,NA,391056.4,4035919,64.4,10,9,,TRUE,1,FALSE,"Wood a bit twisted, hit rot",FALSE,5,KE05,644,,site_27_05,KE05
256,KE,site 27,site_27,Site 27,27,36.46240244,-118.2160224,K,NA,K,Inyo NF,9/19/2019,7,NA,NA,NA,391047.3,4035903,39.8,11,3,,TRUE,2,TRUE,"Needle tree. Core 1 broke, took a second core.",FALSE,7,KE07,398,B,site_27_07_B,KE07B
257,RC,site 15,site_15,Site 15,15,37.27547407,-118.4467784,RC,NA,RC,Inyo NF,9/3/2019,9,NA,NA,NA,371732.3,4126398,23.5,9.5,4,Co-Dominant,TRUE,1,TRUE,,FALSE,9,RC09,235,,site_15_09,RC09
258,RC,site 15,site_15,Site 15,15,37.27547407,-118.4467784,RC,NA,RC,Inyo NF,9/3/2019,23,NA,NA,NA,371718.3,4126410,40.4,9,1,Co-Dominant,TRUE,1,FALSE,,FALSE,23,RC23,404,,site_15_23,RC23
259,RC,site 15,site_15,Site 15,15,37.27547407,-118.4467784,RC,NA,RC,Inyo NF,9/3/2019,1,NA,NA,NA,371747,4126433,16.1,10,4,Open,TRUE,1,TRUE,Very open!,FALSE,1,RC01,161,,site_15_01,RC01
260,RC,site 15,site_15,Site 15,15,37.27547407,-118.4467784,RC,NA,RC,Inyo NF,9/3/2019,14,NA,NA,NA,371736.1,4126417,21.6,7,1,Co-Dominant,TRUE,1,FALSE,,FALSE,14,RC14,216,,site_15_14,RC14
261,RC,site 15,site_15,Site 15,15,37.27547407,-118.4467784,RC,NA,RC,Inyo NF,9/3/2019,10,NA,NA,NA,371729.7,4126401,32,NA,4,Dominant,TRUE,1,TRUE,,FALSE,10,RC10,320,,site_15_10,RC10
262,RC,site 15,site_15,Site 15,15,37.27547407,-118.4467784,RC,NA,RC,Inyo NF,9/3/2019,5,NA,NA,NA,371747.5,4126406,24,7.5,2,Co-Dominant,TRUE,1,TRUE,,FALSE,5,RC05,240,,site_15_05,RC05
263,RC,site 15,site_15,Site 15,15,37.27547407,-118.4467784,RC,NA,RC,Inyo NF,9/3/2019,12,NA,NA,NA,371735.4,4126424,24.1,6,3,Co-Dominant,TRUE,1,FALSE,,FALSE,12,RC12,241,,site_15_12,RC12
264,RC,site 15,site_15,Site 15,15,37.27547407,-118.4467784,RC,NA,RC,Inyo NF,9/3/2019,25,NA,NA,NA,371712,4126403,33,9,1,Dominant,TRUE,1,FALSE,,FALSE,25,RC25,330,,site_15_25,RC25
265,RC,site 15,site_15,Site 15,15,37.27547407,-118.4467784,RC,NA,RC,Inyo NF,9/3/2019,22,NA,NA,NA,371722.8,4126412,14.4,4,5,Open,TRUE,1,FALSE,,FALSE,22,RC22,144,,site_15_22,RC22
266,RC,site 15,site_15,Site 15,15,37.27547407,-118.4467784,RC,NA,RC,Inyo NF,9/3/2019,21,NA,NA,NA,371726.4,4126418,15.1,4.5,3,Open,TRUE,1,FALSE,,FALSE,21,RC21,151,,site_15_21,RC21
267,RC,site 15,site_15,Site 15,15,37.27547407,-118.4467784,RC,NA,RC,Inyo NF,9/3/2019,11,NA,NA,NA,371737.2,4126427,29.3,8,2,Dominant,TRUE,1,FALSE,,FALSE,11,RC11,293,,site_15_11,RC11
268,RC,site 15,site_15,Site 15,15,37.27547407,-118.4467784,RC,NA,RC,Inyo NF,9/3/2019,3,NA,NA,NA,371753.7,4126407,40.5,12,3,Co-Dominant,TRUE,1,FALSE,,FALSE,3,RC03,405,,site_15_03,RC03
269,RC,site 15,site_15,Site 15,15,37.27547407,-118.4467784,RC,NA,RC,Inyo NF,9/3/2019,13,NA,NA,NA,371738.8,4126418,20.8,5,2,Co-Dominant,TRUE,1,FALSE,,FALSE,13,RC13,208,,site_15_13,RC13
270,RC,site 15,site_15,Site 15,15,37.27547407,-118.4467784,RC,NA,RC,Inyo NF,9/3/2019,4,NA,NA,NA,371758.2,4126412,30.5,13,4,Co-Dominant,TRUE,1,TRUE,,FALSE,4,RC04,305,,site_15_04,RC04
271,RC,site 15,site_15,Site 15,15,37.27547407,-118.4467784,RC,NA,RC,Inyo NF,9/3/2019,18,NA,NA,NA,371727.2,4126414,27,5.5,2,Open,TRUE,1,FALSE,open/dominant,FALSE,18,RC18,270,,site_15_18,RC18
272,RC,site 15,site_15,Site 15,15,37.27547407,-118.4467784,RC,NA,RC,Inyo NF,9/3/2019,24,NA,NA,NA,371708,4126430,26.6,6,4,Co-Dominant,TRUE,1,FALSE,,FALSE,24,RC24,266,,site_15_24,RC24
273,RC,site 15,site_15,Site 15,15,37.27547407,-118.4467784,RC,NA,RC,Inyo NF,9/3/2019,15,NA,NA,NA,371726.3,4126408,22.8,4.5,1,Co-Dominant,TRUE,1,FALSE,,FALSE,15,RC15,228,,site_15_15,RC15
274,RC,site 15,site_15,Site 15,15,37.27547407,-118.4467784,RC,NA,RC,Inyo NF,9/3/2019,8,NA,NA,NA,371735.9,4126398,34,13,3,Co-Dominant,TRUE,1,TRUE,,FALSE,8,RC08,340,,site_15_08,RC08
